DateTime,PropMode,Distance
11/08/2015 17:30,Es,891.2
11/08/2015 17:37,Es,847.7
11/08/2015 17:37,Es,914.2
11/08/2015 17:38,Es,640.4
11/08/2015 17:40,Es,683.2
11/08/2015 17:40,Es,762.8
11/08/2015 17:40,Es,891.2
11/08/2015 17:41,Es,683.2
11/08/2015 17:41,Es,996.4
11/08/2015 17:44,Es,951.3
11/08/2015 17:44,Es,982.5
11/08/2015 17:44,Es,1054.8
11/08/2015 17:46,Es,639.6
11/08/2015 17:46,Es,645.8
11/08/2015 17:46,Es,694.2
11/08/2015 17:46,Es,924.8
11/08/2015 17:47,Es,658.6
12/08/2015 00:00,Es,1168.3
13/08/2015 14:08,MS,569.8
13/08/2015 14:08,MS,675.1
13/08/2015 17:00,MS,602
13/08/2015 17:00,MS,776
15/08/2015 15:00,MS,810.4
15/08/2015 18:30,Es,1060.4
15/08/2015 18:37,Es,1140.9
15/08/2015 18:37,Es,1153.4
15/08/2015 18:37,Es,1368.7
15/08/2015 18:38,Es,1132.7
15/08/2015 18:42,Es,1036.4
15/08/2015 18:43,Es,1036.5
15/08/2015 18:43,Es,1036.5
15/08/2015 18:46,Es,1190.5
15/08/2015 18:55,Es,1208.9
15/08/2015 18:55,Es,1253.2
15/08/2015 18:56,Es,1308.3
15/08/2015 19:18,Es,730.6
15/08/2015 19:20,Es,951.3
15/08/2015 20:25,Es,1020.3
15/08/2015 21:37,Es,1096
15/08/2015 21:41,Es,875.7
16/08/2015 15:23,MS,875.7
18/08/2015 22:31,MS,569.8
18/08/2015 22:31,MS,675.1
26/08/2015 15:28,Es,1054.8
26/08/2015 15:40,Es,943.4
26/08/2015 16:43,Es,1204.9
26/08/2015 17:20,Es,837.7
26/08/2015 17:25,Es,1069.3
26/08/2015 17:44,Es,907.7
06/09/2015 16:08,Tropo,226.9
06/09/2015 16:15,Tropo,163.8
06/09/2015 16:42,Tropo,180.1
06/09/2015 19:31,Tropo,171.8
06/09/2015 19:46,Tropo,136.3
08/09/2015 10:56,Tropo,527.6
08/09/2015 11:22,Tropo,611.4
08/09/2015 16:35,Tropo,527.6
08/09/2015 18:56,Tropo,130.2
08/09/2015 21:51,Tropo,546.6
27/09/2015 08:31,Tropo,128.6
28/09/2015 18:39,Tropo,301.4
28/09/2015 18:52,Tropo,180.1
28/09/2015 18:56,Tropo,84.8
28/09/2015 18:59,Tropo,226.9
28/09/2015 19:07,Tropo,135.5
29/09/2015 18:11,Tropo,527.6
29/09/2015 18:22,Tropo,527.6
29/09/2015 18:26,Tropo,180.1
29/09/2015 18:45,Tropo,527.6
29/09/2015 19:23,Tropo,527.6
29/09/2015 20:03,Tropo,531.3
29/09/2015 20:07,Tropo,602
29/09/2015 20:19,Tropo,163.8
29/09/2015 20:21,Tropo,546.6
29/09/2015 20:38,Tropo,531.3
29/09/2015 20:40,Tropo,558.1
30/09/2015 20:22,Tropo,180.1
30/09/2015 20:28,Tropo,45.8
01/10/2015 15:00,Tropo,149.7
01/10/2015 15:02,Tropo,160.9
01/10/2015 16:09,Tropo,527.3
01/10/2015 16:19,Tropo,459.1
01/10/2015 16:23,Tropo,459.1
01/10/2015 16:25,Tropo,512.9
01/10/2015 16:34,Tropo,459.1
01/10/2015 17:43,Tropo,602
01/10/2015 17:46,Tropo,558
01/10/2015 17:48,Tropo,609.3
01/10/2015 17:55,Tropo,642.3
01/10/2015 17:58,Tropo,512.9
01/10/2015 18:02,Tropo,559.7
01/10/2015 18:27,Tropo,531.3
01/10/2015 18:28,Tropo,558.1
01/10/2015 18:33,Tropo,495.9
01/10/2015 19:01,Tropo,624.8
01/10/2015 19:40,Tropo,564.3
01/10/2015 19:44,Tropo,527.3
01/10/2015 19:46,Tropo,527.6
01/10/2015 19:55,Tropo,701.3
01/10/2015 19:58,Tropo,574.8
01/10/2015 20:01,Tropo,711.7
01/10/2015 20:08,Tropo,505.8
01/10/2015 20:13,Tropo,609.3
01/10/2015 20:14,Tropo,574.8
01/10/2015 20:16,Tropo,670.9
01/10/2015 20:28,Tropo,556
01/10/2015 20:34,Tropo,512.4
01/10/2015 20:35,Tropo,583.1
01/10/2015 21:01,Tropo,574.8
01/10/2015 21:39,Tropo,527.6
01/10/2015 21:43,Tropo,750.2
01/10/2015 21:48,Tropo,558.1
01/10/2015 22:27,Tropo,602
02/10/2015 06:23,Tropo,527.3
02/10/2015 06:24,Tropo,512.9
02/10/2015 06:25,Tropo,495.9
02/10/2015 06:28,Tropo,512.9
02/10/2015 06:31,Tropo,609.3
02/10/2015 06:33,Tropo,512.4
02/10/2015 06:36,Tropo,690.2
02/10/2015 06:39,Tropo,558
02/10/2015 06:43,Tropo,512.9
02/10/2015 16:35,Tropo,799.4
02/10/2015 16:46,Tropo,512.9
02/10/2015 16:49,Tropo,505.8
02/10/2015 16:50,Tropo,459.1
02/10/2015 17:08,Tropo,867.7
02/10/2015 17:11,Tropo,583.1
02/10/2015 17:13,Tropo,527.3
02/10/2015 17:15,Tropo,558
02/10/2015 17:16,Tropo,624.8
02/10/2015 17:17,Tropo,527.3
02/10/2015 17:26,Tropo,501.6
02/10/2015 17:42,Tropo,552.5
02/10/2015 17:44,Tropo,527.3
02/10/2015 19:22,Tropo,799.4
02/10/2015 19:25,Tropo,799.4
02/10/2015 19:57,Tropo,609.3
02/10/2015 20:15,Tropo,160.9
02/10/2015 20:17,Tropo,642.3
02/10/2015 21:17,Tropo,564.3
02/10/2015 21:42,Tropo,525.6
02/10/2015 21:49,Tropo,558
02/10/2015 21:49,Tropo,642.3
02/10/2015 21:50,Tropo,609.3
02/10/2015 22:07,Tropo,799.4
02/10/2015 22:13,Tropo,420.1
02/10/2015 22:18,Tropo,611.9
03/10/2015 06:09,Tropo,512.9
03/10/2015 06:11,Tropo,564.3
03/10/2015 06:13,Tropo,516.7
03/10/2015 06:20,Tropo,160.9
03/10/2015 06:23,Tropo,774.8
03/10/2015 06:25,Tropo,505.8
03/10/2015 06:25,Tropo,609.3
03/10/2015 06:37,Tropo,558
03/10/2015 06:48,Tropo,690.2
03/10/2015 06:51,Tropo,505.8
03/10/2015 06:52,Tropo,609.3
03/10/2015 06:58,Tropo,558
03/10/2015 07:01,Tropo,505.8
03/10/2015 07:01,Tropo,609.3
03/10/2015 07:16,Tropo,690.2
03/10/2015 07:22,Tropo,690.2
03/10/2015 07:27,Tropo,558
03/10/2015 08:13,Tropo,609.3
03/10/2015 11:07,Tropo,269.6
03/10/2015 12:31,Tropo,678.5
03/10/2015 16:36,Tropo,602
03/10/2015 16:37,Tropo,527.6
11/10/2015 07:55,Tropo,271.1
11/10/2015 08:18,Tropo,271.6
11/10/2015 19:44,Tropo,269.6
11/10/2015 19:44,Tropo,304.8
11/10/2015 20:11,Tropo,277.2
21/10/2015 01:51,MS,538.7
21/10/2015 06:44,MS,698.4
21/10/2015 12:35,Es,1322.9
21/10/2015 13:17,Es,1300.5
21/10/2015 13:26,Es,1168.3
21/10/2015 14:50,Es,1322.9
21/10/2015 21:34,Tropo,707.6
21/10/2015 22:18,Tropo,301.4
22/10/2015 21:18,Tropo,277.2
23/10/2015 09:18,Tropo,450.7
23/10/2015 09:21,Tropo,646.8
23/10/2015 09:27,Tropo,556
23/10/2015 09:31,Tropo,646.8
23/10/2015 09:41,Tropo,559.5
23/10/2015 09:44,Tropo,554.4
23/10/2015 09:47,Tropo,646.8
23/10/2015 10:27,Tropo,152.7
23/10/2015 10:32,Tropo,598
23/10/2015 10:40,Tropo,559.5
23/10/2015 10:45,Tropo,547.5
23/10/2015 10:55,Tropo,160.9
23/10/2015 12:13,Es,1209.7
23/10/2015 13:28,Tropo,669.7
23/10/2015 13:34,Tropo,436.9
23/10/2015 13:49,Tropo,728.5
23/10/2015 14:42,Tropo,571.2
23/10/2015 14:53,Tropo,547.5
23/10/2015 15:08,Tropo,439.1
23/10/2015 15:44,Tropo,559.5
23/10/2015 15:52,Tropo,534.2
23/10/2015 16:02,Tropo,487.3
23/10/2015 16:04,Tropo,536.9
23/10/2015 16:06,Tropo,669.7
23/10/2015 16:14,Tropo,560.9
23/10/2015 16:21,Tropo,669.7
23/10/2015 17:36,Tropo,675.1
23/10/2015 18:24,Tropo,589.4
23/10/2015 19:10,Tropo,698.4
23/10/2015 19:31,Tropo,559.5
23/10/2015 19:34,Tropo,698.4
23/10/2015 19:43,Tropo,502.3
23/10/2015 19:51,Tropo,560.9
23/10/2015 19:53,Tropo,644.9
23/10/2015 19:57,Tropo,779.5
23/10/2015 20:06,Tropo,569.8
23/10/2015 20:10,Tropo,601.3
23/10/2015 21:27,Tropo,711.1
23/10/2015 21:37,Tropo,612.8
25/10/2015 12:01,Es,1035.1
25/10/2015 12:03,Es,994.4
25/10/2015 12:03,Es,994.4
25/10/2015 12:04,Es,1017.2
25/10/2015 12:04,Es,1074.1
25/10/2015 12:07,Es,1043.3
25/10/2015 12:08,Es,845.7
25/10/2015 12:08,Es,1235
25/10/2015 12:17,Es,1322.9
26/10/2015 08:06,Tropo,304.8
31/10/2015 08:48,Tropo,337.7
31/10/2015 08:49,Tropo,261.5
31/10/2015 08:51,Tropo,269.6
31/10/2015 08:54,Tropo,277.2
31/10/2015 08:57,Tropo,271.6
31/10/2015 09:01,Tropo,310.5
31/10/2015 09:26,Tropo,310.5
31/10/2015 12:52,Tropo,405.9
31/10/2015 13:02,Tropo,271.1
31/10/2015 13:15,Tropo,459.1
31/10/2015 14:37,Tropo,331.3
31/10/2015 14:43,Tropo,375.6
31/10/2015 14:53,Tropo,434.1
31/10/2015 15:01,Tropo,416.4
31/10/2015 15:32,Tropo,271.6
31/10/2015 15:51,Tropo,23.2
31/10/2015 17:26,Tropo,135.5
01/11/2015 13:21,Tropo,130.2
01/11/2015 14:01,Tropo,334.3
01/11/2015 14:07,Tropo,226.9
02/11/2015 12:40,Es,1028.7
02/11/2015 19:19,Tropo,459.1
02/11/2015 19:20,Tropo,420.9
02/11/2015 19:35,Tropo,271.1
02/11/2015 19:38,Tropo,277.2
02/11/2015 19:57,Tropo,283.7
02/11/2015 20:01,Tropo,320.4
02/11/2015 20:05,Tropo,250.3
02/11/2015 20:08,Tropo,263.1
02/11/2015 20:27,Tropo,374.8
02/11/2015 20:32,Tropo,261.5
02/11/2015 20:44,Tropo,276.6
02/11/2015 20:47,Tropo,242.9
02/11/2015 20:56,Tropo,355.8
02/11/2015 21:11,Tropo,146.6
02/11/2015 21:19,Tropo,320.4
02/11/2015 21:41,Tropo,271.1
02/11/2015 21:48,Tropo,317.6
02/11/2015 22:46,Tropo,482.7
02/11/2015 22:53,Tropo,505.8
02/11/2015 23:31,Tropo,307
03/11/2015 00:31,Tropo,512.4
03/11/2015 00:55,Tropo,505.8
03/11/2015 01:00,Tropo,512.4
03/11/2015 01:30,Tropo,512.4
03/11/2015 01:44,Tropo,512.9
03/11/2015 01:49,Tropo,512.9
03/11/2015 01:53,Tropo,609.3
03/11/2015 02:00,Tropo,505.8
03/11/2015 02:00,Tropo,609.3
03/11/2015 20:55,Aur,961.4
03/11/2015 21:01,Aur,1048.6
04/11/2015 07:00,MS,726.8
08/11/2015 11:52,Tropo,451
08/11/2015 11:53,Tropo,487.3
08/11/2015 12:04,Tropo,482.7
08/11/2015 20:13,MS,185.3
15/11/2015 10:27,Tropo,304.8
17/11/2015 10:49,MS,776
17/11/2015 17:00,MS,726.8
18/11/2015 03:58,MS,776
18/11/2015 22:49,Aur,1048.6
18/11/2015 22:50,Aur,1112.1
18/11/2015 22:56,Aur,1134.9
18/11/2015 23:01,Aur,1134.9
18/11/2015 23:06,Aur,1267.2
18/11/2015 23:35,Aur,1096
19/11/2015 03:10,MS,542.5
19/11/2015 03:10,MS,604.1
19/11/2015 03:10,MS,647.4
19/11/2015 03:10,MS,669.7
19/11/2015 14:07,MS,870
01/12/2015 20:25,Tropo,598
01/12/2015 20:45,Tropo,594.1
01/12/2015 20:57,Tropo,537.6
01/12/2015 21:06,Tropo,581.7
05/12/2015 11:36,Tropo,416.4
05/12/2015 11:47,Tropo,277.2
05/12/2015 14:19,Tropo,436.9
05/12/2015 14:20,Tropo,436.9
05/12/2015 16:16,Tropo,331.3
05/12/2015 16:41,Tropo,337.7
05/12/2015 17:10,Tropo,337.7
05/12/2015 17:23,Tropo,445.6
14/12/2015 10:50,MS,764.7
14/12/2015 18:23,MS,527.3
14/12/2015 18:32,MS,675.1
18/12/2015 11:49,MS,875.7
20/12/2015 21:25,Aur,1386.1
20/12/2015 21:48,Aur,1253.1
20/12/2015 21:50,Aur,1134.9
20/12/2015 21:51,Aur,1166.2
20/12/2015 21:51,Aur,1166.2
20/12/2015 21:52,Aur,1166.2
20/12/2015 21:53,Aur,1303
20/12/2015 22:17,Aur,952.6
20/12/2015 22:31,Aur,1090.9
20/12/2015 22:34,Aur,611.4
20/12/2015 22:34,Aur,776
20/12/2015 22:34,Aur,1267.2
20/12/2015 22:37,Aur,713.3
20/12/2015 22:38,Aur,805.4
20/12/2015 22:38,Aur,1200.7
20/12/2015 22:41,Aur,757.8
23/12/2015 11:58,MS,875.7
30/12/2015 12:49,Es,1096
30/12/2015 12:52,Es,1162.2
30/12/2015 13:11,Es,1035.2
31/12/2015 07:22,MS,569.8
31/12/2015 07:22,MS,675.1
31/12/2015 23:55,Aur,1096
